county_fips,county_name,workforce_base,pop_total_base,mig_mean_pct,mig_std_pct,state_fips,estimate_type,acs_overlap_note,wf_end_p5,wf_end_p10,wf_end_p25,wf_end_p50,wf_end_p75,wf_end_p90,wf_end_p95,wf_end_mean,annual_retirements_end,annual_entries_end,pct_change_end,wf_mid_p50,pct_change_mid,forecast_end_year,forecast_start_year
089,McCurtain County,17213.0,30863.0,-0.1868757847986016,0.5,40,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,16234.817956557921,16335.262301206274,16529.972756262552,16755.392359018944,16961.46588023111,17152.381707174616,17270.964665271378,16752.147823850606,304.0648328950108,376.8844429582128,-2.66,16939.461974815986,-1.59,2035,2026
151,Woods County,5305.0,8596.0,-0.07085344556642141,0.5,40,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,5025.58604256253,5059.396361806033,5123.934552677743,5191.339010718984,5262.425746441697,5332.323716890671,5373.96657250592,5194.595433356394,71.73215641261022,79.34009959634469,-2.14,5273.56335935626,-0.59,2035,2026
019,Carter County,28134.0,48555.0,0.0002862325060856881,0.5,40,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,26681.02147810233,26910.831144736097,27201.29745329132,27559.242752815437,27913.75848554431,28242.17258586294,28460.667575907053,27564.266311308613,496.2436027395918,546.52132092803,-2.04,27870.003029804102,-0.94,2035,2026
095,Marshall County,8562.0,15792.0,0.5042911565948602,0.5,40,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,8219.188173882836,8276.038831451819,8376.381886778305,8484.085580361692,8586.296732260202,8689.52514762708,8760.717057876353,8484.145443300828,163.73614890988443,167.24129626894808,-0.91,8467.923011370298,-1.1,2035,2026
021,Cherokee County,29256.0,47942.0,0.32594783030844815,0.5,40,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,28105.104028580055,28310.287823319875,28650.191870727824,29028.475242407443,29406.08888785773,29771.247777402008,29958.908160038398,29029.82962893003,485.09964916708105,455.7600076580843,-0.78,29275.277302608487,0.07,2035,2026
099,Murray County,7790.0,13753.0,0.5005776655650049,0.5,40,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,7499.6373856721675,7549.719935948844,7634.1155427686235,7736.510275862047,7836.070551566186,7928.406095892318,7979.648046998518,7738.186267047314,151.55447140992686,139.83516404734175,-0.69,7773.327240008322,-0.21,2035,2026
123,Pontotoc County,22181.0,38235.0,0.2642928577500034,0.5,40,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,21668.78450481238,21816.081990533567,22065.43771598588,22367.337975476483,22658.59568844831,22948.882124061172,23127.866969385454,22372.715084814892,381.19469867148837,442.7915497395189,0.84,22200.994740995557,0.09,2035,2026
047,Garfield County,35635.0,62146.0,-0.03518619240141545,0.5,40,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,34815.1908271848,35056.28000305756,35463.43932676129,35941.9529332726,36395.79650112936,36864.66176517451,37109.57810043231,35944.67812573717,573.2783310304874,729.0712035307179,0.86,35890.971344643076,0.72,2035,2026
049,Garvin County,14703.0,25860.0,0.2842927820491334,0.5,40,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,14392.681718824892,14484.955265021827,14661.71566038449,14856.799546356731,15062.013352941425,15223.011454631667,15322.534520585212,14859.374527626733,272.6124324787196,292.6891375648098,1.05,14845.840763440294,0.97,2035,2026
039,Custer County,17095.0,28259.0,-0.0740973080844312,0.5,40,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,16765.998096734795,16897.145529311634,17080.54947968432,17320.81924614624,17560.175868816063,17783.047914226885,17901.526276930716,17329.55801220254,235.5356667554966,319.9075977992598,1.32,17246.708375181566,0.89,2035,2026
043,Dewey County,2315.0,4360.0,-0.05464860937040043,0.5,40,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,2270.3899471714335,2289.137055658189,2316.3748556907926,2346.11699861364,2376.014959677721,2402.61832261793,2420.6892967655504,2346.103836220016,40.80909404034341,53.12254161090703,1.34,2327.1256104475106,0.52,2035,2026
125,Pottawatomie County,44245.0,73463.0,0.5711224104575028,0.5,40,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,43560.934577182685,43845.6309620422,44336.031093726335,44918.38611076461,45511.43032470537,46071.43082990856,46398.82335216651,44938.37963234146,824.6518464888486,764.9454037142999,1.52,44869.12427575259,1.41,2035,2026
051,Grady County,33857.0,56606.0,0.6751579661868121,0.5,40,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,33324.14834927495,33543.97129297305,33958.93133051318,34407.01212072704,34877.12684139718,35269.2330699607,35519.08780849325,34416.20783009921,663.4441277674612,583.4483693694596,1.62,34351.60366734846,1.46,2035,2026
085,Love County,5929.0,10261.0,0.7081442872299057,0.5,40,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,5944.309607289149,5985.422524191679,6060.947806072612,6142.359577007241,6223.150804244622,6292.655280871035,6335.229113869137,6141.652887096474,116.68738125969485,110.27695244748169,3.6,6090.730579486726,2.73,2035,2026
119,Payne County,56765.0,82972.0,0.5520255864215005,0.5,40,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,57064.197468324026,57542.99930789902,58173.22760274085,58969.89300456179,59837.300718499566,60519.87641034855,60956.76012466647,58995.068339030615,645.3802005295844,710.989735882284,3.88,58002.75429201047,2.18,2035,2026
